afid,adoption_class,threshold,toa,region
60079452,Late Majority,High Thresh.,2015,ASOC(periphery)
60079626,Late Majority,High Thresh.,2012,EU_COST(periphery)
60079630,Early Majority,High Thresh.,2008,EU_COST(periphery)
60079715,Early Majority,High Thresh.,2009,ASOC(core)
60079864,Early Majority,High Thresh.,2008,EU_COST(periphery)
60080013,Early Majority,High Thresh.,2005,North America
60080345,Late Majority,High Thresh.,2012,North America
60080463,Late Majority,High Thresh.,2014,ASOC(core)
60080466,Late Majority,Low Thresh.,2015,ASOC(core)
60080665,Late Majority,High Thresh.,2014,ASOC(core)
60080734,Late Majority,High Thresh.,2013,ASOC(core)
60080883,Laggards,High Thresh.,2017,EU_COST(periphery)
60080958,Early Majority,High Thresh.,2009,ASOC(core)
60080980,Early Majority,High Thresh.,2009,ASOC(core)
60081030,Late Majority,Low Thresh.,2013,EU_COST(periphery)
60081221,Late Majority,High Thresh.,2013,ASOC(core)
60081239,Early Adopters,Very Low Thresh.,2004,ASOC(core)
60081483,Late Majority,High Thresh.,2014,ASOC(core)
60081868,Laggards,Very Low Thresh.,2016,ASOC(periphery)
60081921,Late Majority,High Thresh.,2014,EU_COST(periphery)
60082163,Late Majority,High Thresh.,2011,EU_COST(periphery)
60082198,Late Majority,High Thresh.,2012,ASOC(core)
60082202,Laggards,Very Low Thresh.,2017,ASOC(core)
60082386,Early Adopters,Very Low Thresh.,2002,North America
60082495,Laggards,High Thresh.,2017,ASOC(core)
60082500,Laggards,High Thresh.,2016,ASOC(core)
60082502,Late Majority,High Thresh.,2012,ASOC(core)
60082715,Laggards,Low Thresh.,2016,LAZEN
60082733,Laggards,High Thresh.,2017,North America
60082763,Late Majority,Very Low Thresh.,2013,North America
60082819,Early Majority,High Thresh.,2008,ASOC(core)
60082821,Laggards,High Thresh.,2016,ASOC(core)
60082822,Late Majority,High Thresh.,2015,ASOC(core)
60082853,Laggards,High Thresh.,2017,EU_COST(periphery)
60082875,Laggards,High Thresh.,2017,North America
60082964,Early Adopters,High Thresh.,1999,EU_COST(periphery)
60083104,Laggards,High Thresh.,2017,EU_COST(periphery)
60083519,Late Majority,Very Low Thresh.,2014,ASOC(core)
60083539,Early Majority,High Thresh.,2007,EU_COST(periphery)
60083545,Late Majority,Low Thresh.,2013,EU_COST(periphery)
60083600,Late Majority,High Thresh.,2012,EU_COST(core)
60083641,Late Majority,High Thresh.,2013,North America
60083943,Early Majority,High Thresh.,2007,EU_COST(periphery)
60084331,Late Majority,High Thresh.,2013,EU_COST(core)
60084539,Late Majority,High Thresh.,2013,ASOC(core)
60084546,Late Majority,High Thresh.,2011,ASOC(core)
60084627,Laggards,High Thresh.,2017,ASOC(core)
60084653,Late Majority,High Thresh.,2012,EU_COST(periphery)
60084765,Early Majority,Low Thresh.,2008,EU_COST(core)
60084813,Late Majority,High Thresh.,2014,EU_COST(core)
60084824,Early Adopters,High Thresh.,2000,EU_COST(core)
60084910,Late Majority,High Thresh.,2013,EU_COST(periphery)
60085092,Late Majority,High Thresh.,2015,EU_COST(core)
60085100,Late Majority,High Thresh.,2012,EU_COST(periphery)
60085101,Late Majority,High Thresh.,2012,EU_COST(periphery)
60085102,Late Majority,Very Low Thresh.,2015,EU_COST(periphery)
60085173,Late Majority,Very Low Thresh.,2012,EU_COST(periphery)
60085410,Laggards,High Thresh.,2016,EU_COST(core)
60085801,Late Majority,High Thresh.,2013,North America
60085927,Early Adopters,High Thresh.,1997,North America
60086300,Early Majority,High Thresh.,2008,North America
60086667,Laggards,High Thresh.,2016,EU_COST(periphery)
60086686,Late Majority,High Thresh.,2012,ASOC(core)
60086742,Late Majority,Very Low Thresh.,2014,EU_COST(periphery)
60086790,Early Adopters,Very Low Thresh.,2004,North America
60086967,Early Majority,Low Thresh.,2009,North America
60086968,Early Majority,High Thresh.,2005,North America
60087294,Laggards,High Thresh.,2016,ASOC(core)
60087496,Late Majority,Very Low Thresh.,2015,EU_COST(periphery)
60087536,Late Majority,Very Low Thresh.,2013,ASOC(core)
60087649,Late Majority,High Thresh.,2013,North America
60087684,Late Majority,High Thresh.,2015,North America
60087826,Early Majority,High Thresh.,2009,ASOC(core)
60087832,Laggards,Very Low Thresh.,2017,ASOC(core)
60088068,Laggards,Low Thresh.,2016,ASOC(core)
60088079,Late Majority,High Thresh.,2012,ASOC(core)
60088187,Laggards,Very Low Thresh.,2016,ASOC(core)
60088228,Late Majority,Low Thresh.,2013,EU_COST(periphery)
60088314,Late Majority,High Thresh.,2014,ASOC(core)
60088462,Late Majority,High Thresh.,2011,ASOC(core)
60088539,Late Majority,High Thresh.,2014,EU_COST(core)
60088543,Late Majority,High Thresh.,2011,EU_COST(core)
60088569,Late Majority,Very Low Thresh.,2012,ASOC(core)
60088737,Late Majority,Low Thresh.,2011,EU_COST(periphery)
60088961,Laggards,High Thresh.,2016,ASOC(core)
60089143,Laggards,Very Low Thresh.,2016,ASOC(periphery)
60089264,Laggards,Low Thresh.,2016,ASOC(periphery)
60089787,Early Majority,High Thresh.,2009,ASOC(core)
60089788,Laggards,High Thresh.,2017,ASOC(core)
60089929,Late Majority,High Thresh.,2015,ASOC(core)
60089931,Late Majority,High Thresh.,2014,ASOC(core)
60089946,Late Majority,High Thresh.,2014,ASOC(core)
60089948,Early Majority,High Thresh.,2006,ASOC(core)
60090111,Late Majority,High Thresh.,2015,ASOC(core)
60090117,Late Majority,High Thresh.,2013,ASOC(core)
60090377,Late Majority,High Thresh.,2013,ASOC(core)
60091176,Early Majority,High Thresh.,2008,ASOC(periphery)
60091250,Late Majority,High Thresh.,2014,North America
60092193,Early Majority,Low Thresh.,2010,LAZEN
60092437,Late Majority,High Thresh.,2014,ASOC(core)
60092443,Late Majority,Very Low Thresh.,2014,ASOC(core)
60092512,Early Majority,High Thresh.,2006,ASOC(core)
60092849,Early Majority,High Thresh.,2008,ASOC(core)
60092852,Early Majority,Low Thresh.,2008,ASOC(core)
60092862,Late Majority,Low Thresh.,2012,ASOC(core)
60092864,Laggards,High Thresh.,2016,ASOC(core)
60092945,Late Majority,Low Thresh.,2012,ASOC(periphery)
60093234,Early Adopters,Very Low Thresh.,2002,ASOC(core)
60093507,Laggards,High Thresh.,2017,EU_COST(periphery)
60093685,Late Majority,Low Thresh.,2012,North America
60094102,Early Majority,High Thresh.,2008,ASOC(core)
60094200,Late Majority,High Thresh.,2013,ASOC(core)
60094287,Late Majority,Low Thresh.,2012,EU_COST(periphery)
60094395,Laggards,Low Thresh.,2017,EU_COST(periphery)
60094642,Late Majority,Low Thresh.,2014,ASOC(core)
60094746,Late Majority,High Thresh.,2014,North America
60095034,Early Majority,High Thresh.,2010,ASOC(periphery)
60095150,Laggards,High Thresh.,2017,ASOC(periphery)
60095348,Late Majority,High Thresh.,2013,ASOC(core)
60095571,Laggards,High Thresh.,2017,ASOC(core)
60095700,Late Majority,High Thresh.,2011,North America
60096819,Late Majority,Low Thresh.,2012,EU_COST(periphery)
60097089,Late Majority,High Thresh.,2014,North America
60097343,Late Majority,High Thresh.,2012,EU_COST(core)
60097350,Late Majority,High Thresh.,2012,North America
60097630,Laggards,Very Low Thresh.,2016,ASOC(periphery)
60098268,Late Majority,High Thresh.,2013,EU_COST(periphery)
60098919,Early Majority,Low Thresh.,2005,EU_COST(periphery)
60099369,Laggards,High Thresh.,2016,EU_COST(periphery)
60099418,Early Majority,High Thresh.,2009,EU_COST(core)
60099539,Early Adopters,Very Low Thresh.,2004,EU_COST(core)
60099558,Early Adopters,Very Low Thresh.,2002,EU_COST(core)
60100024,Laggards,High Thresh.,2017,EU_COST(core)
60100145,Late Majority,High Thresh.,2014,North America
60100392,Late Majority,High Thresh.,2014,EU_COST(periphery)
60100395,Late Majority,Low Thresh.,2014,EU_COST(periphery)
60100914,Laggards,Low Thresh.,2016,EU_COST(periphery)
60101362,Early Majority,High Thresh.,2006,EU_COST(core)
60101364,Late Majority,High Thresh.,2011,EU_COST(core)
60101467,Late Majority,High Thresh.,2015,ASOC(core)
60101552,Laggards,Low Thresh.,2017,ASOC(periphery)
60101686,Late Majority,High Thresh.,2015,North America
60101751,Early Majority,High Thresh.,2010,EU_COST(periphery)
60101854,Late Majority,Very Low Thresh.,2012,North America
60101858,Late Majority,High Thresh.,2015,ASOC(periphery)
60102054,Laggards,Very Low Thresh.,2016,EU_COST(core)
60102070,Early Majority,High Thresh.,2006,ASOC(core)
60102074,Late Majority,Very Low Thresh.,2014,ASOC(core)
60102075,Laggards,High Thresh.,2017,ASOC(core)
60102083,Late Majority,High Thresh.,2012,ASOC(core)
60102095,Late Majority,Very Low Thresh.,2015,ASOC(core)
60102097,Late Majority,High Thresh.,2014,ASOC(core)
60102121,Early Majority,High Thresh.,2007,North America
60102124,Early Majority,Low Thresh.,2009,EU_COST(core)
60102125,Early Adopters,Low Thresh.,1999,EU_COST(core)
60102126,Early Majority,Low Thresh.,2008,EU_COST(core)
60102127,Early Majority,Very Low Thresh.,2010,EU_COST(core)
60102128,Early Adopters,High Thresh.,2000,ASOC(core)
60102134,Late Majority,High Thresh.,2012,EU_COST(core)
60102144,Early Majority,High Thresh.,2005,EU_COST(core)
60102151,Late Majority,Low Thresh.,2013,EU_COST(periphery)
60102439,Early Majority,High Thresh.,2010,ASOC(core)
60102531,Early Majority,Low Thresh.,2007,EU_COST(core)
60102533,Late Majority,High Thresh.,2014,EU_COST(core)
60102538,Early Majority,High Thresh.,2009,EU_COST(core)
60102592,Early Majority,High Thresh.,2010,EU_COST(core)
60102755,Late Majority,High Thresh.,2015,EU_COST(periphery)
60102756,Laggards,Low Thresh.,2016,EU_COST(periphery)
60103003,Late Majority,Low Thresh.,2013,North America
60103024,Laggards,High Thresh.,2016,North America
60103141,Late Majority,High Thresh.,2014,ASOC(core)
60103150,Late Majority,High Thresh.,2015,ASOC(core)
60103153,Laggards,High Thresh.,2016,ASOC(core)
60103282,Laggards,High Thresh.,2017,ASOC(core)
60103284,Early Majority,Very Low Thresh.,2009,ASOC(core)
60103296,Early Adopters,Low Thresh.,2002,EU_COST(core)
60103303,Late Majority,High Thresh.,2013,EU_COST(periphery)
60103339,Late Majority,High Thresh.,2011,North America
60103368,Early Adopters,Very Low Thresh.,1999,EU_COST(core)
60103459,Late Majority,Very Low Thresh.,2011,EU_COST(core)
60103484,Early Majority,Low Thresh.,2007,North America
60103515,Early Adopters,Low Thresh.,1998,ASOC(core)
60103523,Late Majority,High Thresh.,2012,ASOC(core)
60103525,Late Majority,High Thresh.,2015,ASOC(core)
60103529,Early Majority,High Thresh.,2005,ASOC(core)
60103563,Early Majority,Very Low Thresh.,2010,ASOC(periphery)
60103615,Late Majority,High Thresh.,2014,ASOC(periphery)
60103616,Laggards,Low Thresh.,2017,ASOC(core)
60103628,Late Majority,Low Thresh.,2013,ASOC(periphery)
60103643,Laggards,High Thresh.,2016,ASOC(core)
60103650,Early Majority,Very Low Thresh.,2009,North America
60103664,Late Majority,High Thresh.,2015,EU_COST(periphery)
60103673,Late Majority,Low Thresh.,2011,EU_COST(periphery)
60103674,Late Majority,Low Thresh.,2012,EU_COST(core)
60103675,Early Majority,High Thresh.,2007,North America
60103680,Early Majority,High Thresh.,2005,ASOC(core)
60103697,Late Majority,High Thresh.,2013,ASOC(periphery)
60103708,Early Majority,Very Low Thresh.,2005,EU_COST(periphery)
60103734,Laggards,Low Thresh.,2017,LAZEN
60103742,Late Majority,Low Thresh.,2014,EU_COST(periphery)
60103754,Late Majority,High Thresh.,2011,EU_COST(periphery)
60103756,Late Majority,High Thresh.,2012,EU_COST(periphery)
60103762,Late Majority,Low Thresh.,2011,EU_COST(periphery)
60103776,Late Majority,High Thresh.,2011,EU_COST(periphery)
60103801,Late Majority,High Thresh.,2015,ASOC(core)
60103814,Late Majority,High Thresh.,2013,EU_COST(core)
60103821,Late Majority,High Thresh.,2013,ASOC(core)
60103898,Early Adopters,High Thresh.,1999,ASOC(core)
60103900,Early Adopters,Low Thresh.,1999,ASOC(core)
60103927,Laggards,Low Thresh.,2017,ASOC(periphery)
60103932,Early Majority,High Thresh.,2008,ASOC(core)
60103974,Laggards,High Thresh.,2017,North America
60104002,Late Majority,High Thresh.,2014,ASOC(periphery)
60104011,Late Majority,High Thresh.,2012,EU_COST(periphery)
60104012,Late Majority,High Thresh.,2012,ASOC(core)
60104201,Laggards,High Thresh.,2016,EU_COST(core)
60104285,Laggards,High Thresh.,2017,EU_COST(periphery)
60104289,Laggards,Low Thresh.,2016,EU_COST(core)
60104305,Laggards,Low Thresh.,2017,EU_COST(periphery)
60104350,Late Majority,Low Thresh.,2012,ASOC(periphery)
60104420,Late Majority,High Thresh.,2015,EU_COST(periphery)
60104429,Late Majority,Low Thresh.,2014,ASOC(core)
60104437,Late Majority,High Thresh.,2015,ASOC(core)
60104444,Late Majority,High Thresh.,2014,EU_COST(periphery)
60104446,Late Majority,High Thresh.,2015,North America
60104555,Laggards,Low Thresh.,2017,EU_COST(periphery)
60104575,Late Majority,High Thresh.,2011,ASOC(core)
60104576,Laggards,High Thresh.,2016,ASOC(periphery)
60104653,Late Majority,High Thresh.,2012,EU_COST(core)
60104659,Laggards,High Thresh.,2016,ASOC(core)
60104665,Late Majority,High Thresh.,2015,EU_COST(core)
60104667,Laggards,High Thresh.,2017,EU_COST(periphery)
60104678,Late Majority,High Thresh.,2012,ASOC(core)
60104703,Late Majority,High Thresh.,2015,ASOC(core)
60104715,Early Majority,Low Thresh.,2007,EU_COST(periphery)
60104734,Late Majority,High Thresh.,2012,North America
60104769,Laggards,High Thresh.,2017,ASOC(periphery)
60104776,Late Majority,High Thresh.,2014,EU_COST(core)
60104953,Early Adopters,High Thresh.,1997,EU_COST(core)
60104992,Laggards,High Thresh.,2017,ASOC(core)
60105037,Late Majority,Low Thresh.,2013,EU_COST(periphery)
60105088,Early Majority,High Thresh.,2008,LAZEN
60105122,Late Majority,High Thresh.,2012,EU_COST(core)
60105159,Laggards,High Thresh.,2016,ASOC(core)
60105168,Late Majority,High Thresh.,2015,ASOC(periphery)
60105169,Late Majority,Very Low Thresh.,2015,North America
60105210,Early Majority,High Thresh.,2007,ASOC(core)
60105222,Laggards,High Thresh.,2017,ASOC(periphery)
60105232,Laggards,High Thresh.,2016,ASOC(core)
60105237,Late Majority,Low Thresh.,2014,ASOC(periphery)
60105348,Late Majority,High Thresh.,2014,North America
60105356,Early Majority,High Thresh.,2007,EU_COST(core)
60105371,Laggards,High Thresh.,2016,LAZEN
60105479,Late Majority,High Thresh.,2015,ASOC(periphery)
60105594,Late Majority,High Thresh.,2013,EU_COST(core)
60105597,Late Majority,High Thresh.,2011,EU_COST(core)
60105636,Laggards,Low Thresh.,2017,EU_COST(core)
60105653,Laggards,High Thresh.,2016,EU_COST(core)
60105683,Late Majority,High Thresh.,2015,ASOC(core)
60105742,Late Majority,High Thresh.,2013,EU_COST(core)
60105746,Late Majority,High Thresh.,2015,EU_COST(core)
60105762,Late Majority,High Thresh.,2011,EU_COST(core)
60105780,Late Majority,High Thresh.,2012,EU_COST(core)
60105781,Late Majority,High Thresh.,2011,EU_COST(core)
60105804,Laggards,Low Thresh.,2016,EU_COST(periphery)
60105830,Late Majority,High Thresh.,2012,EU_COST(core)
60105831,Early Majority,High Thresh.,2007,EU_COST(core)
60105833,Late Majority,Very Low Thresh.,2011,EU_COST(core)
60105834,Laggards,Low Thresh.,2016,EU_COST(core)
60105842,Early Majority,High Thresh.,2009,North America
60105848,Laggards,High Thresh.,2016,ASOC(core)
60106017,Laggards,High Thresh.,2017,EU_COST(core)
60106023,Late Majority,Low Thresh.,2012,EU_COST(core)
60106051,Late Majority,High Thresh.,2014,EU_COST(periphery)
60106092,Late Majority,Very Low Thresh.,2015,EU_COST(core)
60106095,Laggards,Low Thresh.,2017,EU_COST(core)
60106110,Early Majority,High Thresh.,2005,EU_COST(core)
60106117,Early Majority,Low Thresh.,2008,EU_COST(core)
60106137,Laggards,High Thresh.,2016,EU_COST(core)
60106231,Laggards,High Thresh.,2017,EU_COST(core)
60106235,Late Majority,High Thresh.,2011,EU_COST(core)
60106244,Early Majority,High Thresh.,2008,EU_COST(core)
60106282,Laggards,Very Low Thresh.,2016,EU_COST(core)
60106293,Laggards,High Thresh.,2017,ASOC(periphery)
60106310,Late Majority,Low Thresh.,2014,EU_COST(core)
60106336,Late Majority,Very Low Thresh.,2014,EU_COST(core)
60106361,Late Majority,High Thresh.,2012,ASOC(periphery)
60106362,Late Majority,High Thresh.,2012,ASOC(periphery)
60106366,Late Majority,High Thresh.,2011,ASOC(periphery)
60106367,Late Majority,High Thresh.,2013,ASOC(periphery)
60106371,Late Majority,High Thresh.,2012,ASOC(periphery)
60106385,Laggards,High Thresh.,2016,North America
60106436,Early Majority,Low Thresh.,2010,EU_COST(periphery)
60106488,Late Majority,Very Low Thresh.,2015,EU_COST(periphery)
60106629,Late Majority,High Thresh.,2012,EU_COST(core)
60106645,Laggards,Low Thresh.,2017,LAZEN
60106700,Laggards,Very Low Thresh.,2016,EU_COST(core)
60106801,Laggards,High Thresh.,2016,EU_COST(core)
60106820,Laggards,Low Thresh.,2016,EU_COST(core)
60106841,Early Majority,High Thresh.,2010,EU_COST(core)
60106891,Late Majority,High Thresh.,2012,EU_COST(core)
60106892,Laggards,High Thresh.,2016,EU_COST(core)
60106993,Laggards,High Thresh.,2016,EU_COST(core)
60107057,Laggards,High Thresh.,2017,EU_COST(core)
60107058,Laggards,High Thresh.,2017,EU_COST(core)
60107274,Late Majority,High Thresh.,2013,North America
60107285,Late Majority,High Thresh.,2014,EU_COST(core)
60107290,Late Majority,High Thresh.,2013,ASOC(core)
60107402,Late Majority,High Thresh.,2014,EU_COST(periphery)
60107436,Laggards,Low Thresh.,2017,EU_COST(core)
60107456,Late Majority,High Thresh.,2012,ASOC(periphery)
60107466,Late Majority,High Thresh.,2012,ASOC(periphery)
60107499,Laggards,Very Low Thresh.,2017,ASOC(periphery)
60107715,Late Majority,High Thresh.,2015,EU_COST(core)
60107763,Late Majority,High Thresh.,2011,EU_COST(core)
60108071,Early Majority,Low Thresh.,2007,ASOC(core)
60108225,Late Majority,High Thresh.,2014,EU_COST(periphery)
60108243,Early Majority,High Thresh.,2008,EU_COST(core)
60108276,Late Majority,High Thresh.,2013,EU_COST(core)
60108282,Late Majority,Low Thresh.,2015,EU_COST(core)
60108294,Late Majority,Low Thresh.,2014,EU_COST(core)
